ID,Precision,Category,Latency_s,Net_Energy_J,Power_W,T1_CA,T1_CC,T1_SQ,T1_LA,T2_CA,T2_CC,T2_SQ,T2_LA,T3_CA,T3_CC,T3_SQ,T3_LA,T4_CA,T4_CC,T4_SQ,T4_LA,T5_CA,T5_CC,T5_SQ,T5_LA,T6_CA,T6_CC,T6_SQ,T6_LA,T7_CA,T7_CC,T7_SQ,T7_LA,T8_CA,T8_CC,T8_SQ,T8_LA,T9_CA,T9_CC,T9_SQ,T9_LA,T10_CA,T10_CC,T10_SQ,T10_LA,GPT4_CA,GPT4_CC,GPT4_SQ,GPT4_LA,Claude_CA,Claude_CC,Claude_SQ,Claude_LA,Gemini_CA,Gemini_CC,Gemini_SQ,Gemini_LA,Human_mean_CA,AI_mean_CA,Weighted_CA,Human_mean_CC,AI_mean_CC,Weighted_CC,Human_mean_SQ,AI_mean_SQ,Weighted_SQ,Human_mean_LA,AI_mean_LA,Weighted_LA,Qped,LpW
208,NF4,Programming-CS,47.8388,1916.0499,40.05,9,7,8,8,8,8,8,8,10,9,6,9,8,10,8,9,9,10,8,10,8,7,6,7,9,8,7,7,7,6,5,8,9,9,9,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.3,8.3333,8.3133,7.3,7.6667,7.4467,8.4,9.0,8.64,8.2567,0.0001
209,NF4,Programming-CS,48.1934,1981.2947,41.11,9,7,7,8,7,7,10,8,10,8,9,10,9,10,7,10,10,10,9,10,7,8,7,8,8,8,9,8,6,7,5,7,9,9,8,10,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.3,8.3333,8.3133,7.9,7.0,7.54,8.8,9.0,8.88,8.31,0.0001
210,NF4,Programming-CS,45.8652,1832.4357,39.95,9,7,7,9,5,9,9,9,10,8,8,8,8,10,8,9,9,10,10,10,8,8,6,7,7,8,8,7,7,7,7,7,10,10,9,9,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.6,8.3333,8.4933,7.9,7.0,7.54,8.4,9.0,8.64,8.265,0.0001
211,NF4,Programming-CS,48.3069,1940.2819,40.17,9,8,8,9,6,8,8,8,9,10,7,9,8,10,7,9,8,10,8,10,8,7,6,7,7,9,8,8,7,6,5,8,9,9,9,10,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.6,8.3333,8.4933,7.4,7.0,7.24,8.7,9.0,8.82,8.205,0.0001
212,NF4,Programming-CS,47.9852,1919.9121,40.01,8,8,8,8,8,8,8,8,10,8,9,9,8,10,8,10,10,10,10,10,8,8,6,8,8,9,9,9,7,6,5,7,10,10,9,9,9,9,8,8,9,8,6,9,6,6,6,9,7,6,5,8,8.6,7.3333,8.0933,8.6,6.6667,7.8267,8.0,5.6667,7.0667,8.6,8.6667,8.6267,7.9033,0.0001
213,NF4,Programming-CS,48.4355,1944.0531,40.14,8,7,9,9,8,8,9,9,10,8,9,8,8,10,7,9,10,9,8,10,8,7,7,7,7,7,10,7,7,6,6,7,10,9,9,9,8,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,7.9,8.3333,8.0733,8.2,7.0,7.72,8.4,9.0,8.64,8.235,0.0001
214,NF4,Programming-CS,48.1909,1922.0758,39.88,9,7,7,8,8,8,7,8,10,9,8,9,7,10,8,10,10,9,8,10,8,9,6,7,8,8,9,7,6,6,5,8,8,9,10,9,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.3,8.3333,8.3133,7.6,7.0,7.36,8.5,9.0,8.7,8.205,0.0001
215,NF4,Programming-CS,48.1684,1988.1734,41.28,8,5,6,8,6,6,7,7,9,6,7,8,7,7,8,7,9,7,7,10,7,7,6,7,6,6,7,7,6,5,6,6,8,6,7,9,8,7,6,9,9,8,8,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.2,8.3333,7.0533,6.7,7.6667,7.0867,7.8,9.0,8.28,7.5817,0.0001
216,NF4,Programming-CS,47.9968,1913.836,39.87,9,8,8,9,7,8,8,9,10,7,8,9,8,10,8,10,10,10,8,10,8,9,6,7,8,7,7,7,6,6,6,7,8,8,10,7,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.2,8.3333,8.2533,7.7,7.0,7.42,8.4,9.0,8.64,8.19,0.0001
217,NF4,Programming-CS,47.8418,1919.546,40.12,7,6,7,7,6,7,7,8,8,6,8,8,6,7,7,8,9,8,7,10,8,6,5,6,6,7,8,7,6,5,5,7,8,7,8,7,8,8,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.2,8.6667,7.7867,6.7,8.3333,7.3533,6.9,7.0,6.94,7.6,9.0,8.16,7.56,0.0001
218,NF4,Programming-CS,47.785,1921.9483,40.22,8,7,7,9,6,8,9,7,10,7,8,9,9,10,8,9,10,10,9,10,9,9,6,7,8,8,8,7,6,6,5,7,9,9,9,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.3,8.3333,8.3133,7.7,7.6667,7.6867,8.3,9.0,8.58,8.2717,0.0001
219,NF4,Programming-CS,48.0373,1925.752,40.09,9,9,7,9,8,7,8,9,10,8,8,9,8,10,8,8,10,9,8,10,8,8,6,7,6,10,8,7,7,5,6,8,9,10,9,10,9,8,8,9,9,8,8,9,6,6,6,9,7,6,5,8,8.4,7.3333,7.9733,8.4,6.6667,7.7067,7.6,6.3333,7.0933,8.6,8.6667,8.6267,7.85,0.0001
220,NF4,Programming-CS,47.8191,1911.3024,39.97,8,8,6,7,7,6,7,8,9,7,6,8,7,8,7,7,8,8,8,9,7,6,6,5,6,6,8,6,5,4,5,6,8,6,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.6,8.3333,7.2933,6.8,7.0,6.88,7.2,9.0,7.92,7.485,0.0001
221,NF4,Programming-CS,48.6215,1951.5043,40.14,9,9,8,8,8,9,8,8,9,8,9,8,8,9,9,9,10,9,9,10,8,8,6,7,7,9,9,8,6,6,6,7,8,9,10,8,9,8,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.4,8.3333,8.3733,8.2,7.6667,7.9867,8.1,9.0,8.46,8.3017,0.0001
222,NF4,Programming-CS,47.7427,1904.5719,39.89,9,7,6,9,9,9,8,9,10,8,8,10,8,9,8,9,9,10,10,10,8,9,6,7,7,9,9,7,7,6,6,8,9,8,10,10,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.4,8.3333,8.3733,7.9,7.6667,7.8067,8.8,9.0,8.88,8.4067,0.0001
223,NF4,Programming-CS,47.7405,1910.991,40.03,9,8,7,9,6,9,7,9,10,9,8,8,8,10,8,9,10,10,9,10,8,8,6,8,7,8,8,6,7,6,6,7,10,10,9,9,9,8,8,9,9,8,6,9,6,6,6,9,7,6,5,8,8.4,7.3333,7.9733,8.6,6.6667,7.8267,7.6,5.6667,6.8267,8.4,8.6667,8.5067,7.7833,0.0001
224,NF4,Programming-CS,47.454,1900.5071,40.05,8,8,7,9,7,9,9,8,10,7,8,9,9,10,9,9,10,9,10,10,8,9,6,8,7,7,9,7,6,7,4,7,9,9,9,10,9,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.4,8.3333,8.3733,7.9,7.0,7.54,8.5,9.0,8.7,8.265,0.0001
225,NF4,Programming-CS,48.0142,1915.1556,39.89,9,9,8,9,7,8,8,8,10,8,9,10,7,9,8,8,10,10,8,10,9,9,7,8,9,8,8,8,6,6,6,7,10,9,9,8,8,9,7,8,9,8,8,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.5,8.3333,8.4333,7.8,7.6667,7.7467,8.4,9.0,8.64,8.3467,0.0001
226,NF4,Programming-CS,47.443,1900.4125,40.06,8,6,6,6,7,6,7,7,9,8,6,8,6,7,7,8,9,8,6,10,8,6,6,7,7,7,9,6,6,5,4,7,8,8,9,9,8,7,7,8,9,8,6,9,7,6,5,8,7,6,5,8,7.6,7.6667,7.6267,6.8,6.6667,6.7467,6.7,5.3333,6.1533,7.6,8.3333,7.8933,7.105,0.0001
227,NF4,Programming-CS,47.592,1896.3068,39.85,8,7,7,8,6,8,7,8,10,6,9,9,8,10,8,8,10,8,8,10,9,9,6,8,7,9,7,7,7,5,5,7,8,9,8,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.0,8.3333,8.1333,7.3,7.0,7.18,8.3,9.0,8.58,8.07,0.0001
228,NF4,Programming-CS,47.8034,1907.3753,39.9,8,7,7,9,7,9,8,9,10,8,7,9,7,10,8,9,10,10,9,10,9,9,7,8,7,9,9,7,7,7,6,7,10,9,10,10,9,8,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.6,8.3333,8.4933,7.9,7.6667,7.8067,8.7,9.0,8.82,8.4067,0.0001
229,NF4,Programming-CS,48.0158,1920.549,40.0,8,7,7,8,7,6,7,7,9,6,7,8,8,8,6,8,8,6,9,9,6,6,6,6,6,6,7,7,6,4,4,7,8,7,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.3,8.3333,7.1133,6.8,7.0,6.88,7.6,9.0,8.16,7.515,0.0001
230,NF4,Programming-CS,48.0174,1915.7619,39.9,8,9,6,9,7,8,8,8,10,8,8,9,9,9,8,9,10,9,8,10,8,8,6,7,7,9,9,7,7,6,6,8,8,9,9,10,8,9,7,9,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.4,8.3333,8.3733,7.5,7.6667,7.5667,8.6,9.0,8.76,8.2717,0.0001
231,NF4,Programming-CS,48.5803,1944.1632,40.02,10,8,6,9,8,8,7,8,10,8,8,8,8,10,8,9,10,8,9,10,8,8,5,7,8,7,10,7,7,8,5,8,10,9,10,9,8,9,9,8,9,8,8,9,8,8,7,9,9,9,8,9,8.7,8.6667,8.6867,8.3,8.3333,8.3133,7.7,7.6667,7.6867,8.3,9.0,8.58,8.3167,0.0001
232,NF4,Programming-CS,48.7022,1944.7363,39.93,8,7,9,10,7,8,8,9,10,9,8,9,7,10,8,9,10,10,8,10,9,9,5,7,9,10,9,8,7,7,5,8,9,9,9,10,9,9,8,9,9,8,8,9,7,6,5,8,7,6,5,8,8.5,7.6667,8.1667,8.8,6.6667,7.9467,7.7,6.0,7.02,8.9,8.3333,8.6733,7.9517,0.0001
233,NF4,Programming-CS,48.23,1929.5191,40.01,9,7,8,10,7,8,8,8,10,5,8,9,8,9,8,10,8,10,9,10,8,9,7,8,8,8,8,7,7,6,5,8,9,7,9,10,8,9,8,9,9,8,8,9,7,6,5,8,7,6,5,8,8.2,7.6667,7.9867,7.8,6.6667,7.3467,7.8,6.0,7.08,8.9,8.3333,8.6733,7.7717,0.0001
234,NF4,Programming-CS,48.1657,1980.5653,41.12,7,6,7,8,8,6,7,7,10,6,9,8,6,8,6,8,8,8,9,10,7,6,6,5,8,6,9,6,6,5,5,7,8,6,9,10,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.6,8.6667,8.0267,6.4,8.3333,7.1733,7.4,7.0,7.24,7.7,9.0,8.22,7.665,0.0001
235,NF4,Programming-CS,48.1851,1928.2523,40.02,9,7,8,9,7,9,8,9,10,7,8,8,8,10,7,9,10,9,7,10,8,7,5,7,7,9,8,7,6,6,6,8,10,10,10,9,9,9,8,8,9,8,6,9,7,6,5,8,7,6,5,8,8.4,7.6667,8.1067,8.3,6.6667,7.6467,7.5,5.3333,6.6333,8.4,8.3333,8.3733,7.69,0.0001
236,NF4,Programming-CS,48.0582,1969.228,40.98,8,8,8,8,7,9,9,8,10,8,7,9,8,10,6,9,10,9,9,10,8,10,6,7,7,9,9,7,7,7,5,8,8,10,9,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.9,8.3333,8.6733,7.6,7.6667,7.6267,8.4,9.0,8.64,8.3317,0.0001
237,NF4,Programming-CS,47.6192,1905.7146,40.02,9,7,7,8,6,8,9,9,10,6,8,9,7,10,7,8,10,10,9,10,7,8,6,8,9,9,8,8,7,5,6,8,9,9,10,10,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.1,8.3333,8.1933,7.8,7.0,7.48,8.7,9.0,8.82,8.235,0.0001
238,NF4,Programming-CS,47.7916,1902.7051,39.81,9,7,8,8,8,8,9,8,10,7,9,10,7,10,8,9,9,9,8,10,8,7,6,7,5,8,8,8,6,6,6,7,10,9,9,10,8,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.0,8.3333,8.1333,7.9,7.0,7.54,8.6,9.0,8.76,8.175,0.0001
239,NF4,Programming-CS,48.2855,1923.7574,39.84,7,6,6,7,7,6,7,7,9,7,7,8,5,7,7,8,8,8,7,10,8,6,5,5,7,6,9,7,6,4,4,6,8,8,8,8,8,7,7,7,9,8,8,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.5,8.3333,7.2333,6.7,7.6667,7.0867,7.3,9.0,7.98,7.5367,0.0001
240,NF4,Programming-CS,48.1099,1919.3961,39.9,8,8,8,8,8,9,7,9,10,7,8,9,9,9,9,9,10,10,8,10,7,8,6,7,8,8,9,8,6,6,5,7,9,10,9,8,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.4,8.3333,8.3733,7.7,7.6667,7.6867,8.4,9.0,8.64,8.3017,0.0001
241,NF4,Programming-CS,48.9957,1956.5414,39.93,10,8,8,8,7,8,9,8,10,7,8,9,9,9,8,9,10,9,10,10,8,8,7,8,7,10,9,8,7,7,5,7,9,8,9,8,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.2,8.3333,8.2533,8.1,7.0,7.66,8.4,9.0,8.64,8.295,0.0001
242,NF4,Programming-CS,48.5048,1946.4218,40.13,7,5,6,8,6,6,8,9,9,5,7,9,6,9,7,8,9,8,7,10,6,7,5,5,5,6,7,7,6,5,5,6,8,7,8,7,8,6,7,8,9,8,8,9,8,8,7,9,9,9,8,9,7.0,8.6667,7.6667,6.4,8.3333,7.1733,6.7,7.6667,7.0867,7.7,9.0,8.22,7.5367,0.0001
243,NF4,Programming-CS,47.8526,1905.2405,39.81,8,6,6,7,6,5,8,7,9,6,7,7,7,8,7,7,9,8,9,10,7,7,6,6,5,6,7,6,4,5,3,7,8,6,8,8,8,6,7,8,9,8,8,9,8,8,7,9,8,7,6,8,7.1,8.3333,7.5933,6.3,7.6667,6.8467,6.8,7.0,6.88,7.3,8.6667,7.8467,7.2917,0.0001
244,NF4,Programming-CS,48.2701,1924.1596,39.86,9,7,7,8,8,9,7,9,10,8,8,8,8,10,8,8,10,10,9,10,8,7,6,6,8,7,8,7,6,6,5,8,10,10,9,10,9,9,8,9,9,7,8,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.3,8.0,8.18,7.5,7.6667,7.5667,8.3,9.0,8.58,8.2383,0.0001
245,NF4,Programming-CS,48.3684,1930.5221,39.91,9,8,7,9,7,9,7,7,10,8,8,9,7,9,9,9,10,10,8,10,8,9,6,7,8,10,8,8,5,7,5,7,9,10,10,9,9,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.9,8.3333,8.6733,7.6,7.0,7.36,8.3,9.0,8.58,8.25,0.0001
246,NF4,Programming-CS,48.066,1928.5416,40.12,10,7,8,8,9,9,9,9,10,8,8,9,7,10,9,9,9,10,9,10,8,8,7,7,8,8,9,7,6,6,6,7,7,10,9,9,8,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.5,8.3333,8.4333,8.2,7.6667,7.9867,8.4,9.0,8.64,8.3617,0.0001
247,NF4,Programming-CS,48.1464,1926.9417,40.02,7,7,7,8,6,7,8,9,10,6,6,7,7,7,7,7,8,7,7,10,7,6,5,6,7,7,8,6,6,5,5,7,8,7,8,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.6,8.3333,7.2933,6.8,7.0,6.88,7.7,9.0,8.22,7.575,0.0001
248,NF4,Programming-CS,47.3467,1948.7265,41.16,9,7,6,8,6,9,7,7,9,9,8,9,8,10,8,9,9,10,9,10,9,8,7,7,7,9,8,7,6,7,5,9,9,9,10,9,9,9,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.1,8.6667,8.3267,8.7,8.3333,8.5533,7.6,7.6667,7.6267,8.3,9.0,8.58,8.2717,0.0001
249,NF4,Programming-CS,47.8211,1908.2526,39.9,8,8,7,9,8,8,9,8,10,8,9,8,8,9,7,8,10,10,9,10,8,9,6,8,7,7,8,7,7,7,7,8,9,9,10,9,9,9,7,9,9,8,8,9,7,6,5,8,7,6,5,8,8.4,7.6667,8.1067,8.4,6.6667,7.7067,7.9,6.0,7.14,8.4,8.3333,8.3733,7.8317,0.0001
250,NF4,Programming-CS,48.6116,1946.2916,40.04,8,7,7,8,7,8,8,9,9,6,7,9,8,9,7,9,9,9,10,10,7,8,5,7,9,8,9,8,6,7,5,7,10,9,8,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.0,8.3333,8.1333,7.4,7.6667,7.5067,8.5,9.0,8.7,8.1817,0.0001
251,NF4,Programming-CS,48.3983,1931.6595,39.91,9,7,8,9,8,8,10,8,10,7,9,8,8,10,8,8,10,10,9,10,7,8,6,7,8,7,9,7,6,6,5,8,10,8,10,10,9,9,9,9,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.0,8.3333,8.1333,8.3,7.0,7.78,8.4,9.0,8.64,8.28,0.0001
252,NF4,Programming-CS,48.0944,1898.2819,39.47,7,7,7,8,6,5,8,6,9,7,7,9,6,8,6,8,8,8,7,10,7,6,5,5,7,7,7,7,5,5,5,8,8,6,8,9,8,7,6,8,9,8,6,9,8,8,7,9,9,9,8,9,7.1,8.6667,7.7267,6.6,8.3333,7.2933,6.6,7.0,6.76,7.8,9.0,8.28,7.515,0.0001
253,NF4,Programming-CS,48.1447,1981.2901,41.15,7,7,7,9,8,8,7,8,10,10,8,9,6,10,8,9,9,10,9,10,7,7,6,7,7,9,9,8,7,7,5,8,9,9,9,8,8,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,7.8,8.6667,8.1467,8.6,8.3333,8.4933,7.6,7.0,7.36,8.5,9.0,8.7,8.175,0.0001
254,NF4,Programming-CS,48.8447,2014.6415,41.25,8,7,8,9,5,9,8,9,10,9,8,8,8,10,7,10,10,10,8,10,9,8,6,6,8,8,9,7,6,6,6,7,9,10,10,10,9,9,7,8,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.6,8.3333,8.4933,7.7,7.0,7.42,8.4,9.0,8.64,8.235,0.0001
255,NF4,Programming-CS,48.341,1928.6408,39.9,8,6,6,7,5,6,8,8,9,6,7,8,8,7,7,8,10,7,7,10,6,7,6,6,9,7,8,7,6,4,5,6,7,6,9,8,7,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.3,8.3333,7.1133,7.0,7.0,7.0,7.6,9.0,8.16,7.56,0.0001
256,NF4,Programming-CS,48.3243,1930.1391,39.94,7,5,5,9,7,5,7,7,9,5,7,7,8,8,7,8,9,7,9,10,8,7,5,6,6,7,8,7,5,5,5,7,8,8,8,7,8,6,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.3,8.3333,7.1133,6.8,7.0,6.88,7.6,9.0,8.16,7.53,0.0001
257,NF4,Programming-CS,48.2976,1935.7784,40.08,9,7,8,9,7,8,10,8,10,9,9,10,8,10,7,9,10,9,8,10,8,8,6,7,7,9,9,8,6,5,6,7,9,10,9,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.4,8.3333,8.3733,8.0,7.0,7.6,8.6,9.0,8.76,8.295,0.0001
258,NF4,Programming-CS,48.2799,1982.3837,41.06,8,6,7,7,8,5,7,8,9,8,8,7,6,8,6,8,9,8,7,10,8,7,5,6,7,6,7,7,6,4,5,6,9,7,8,8,8,7,7,7,9,8,6,9,8,8,7,9,9,9,8,9,7.8,8.6667,8.1467,6.6,8.3333,7.2933,6.7,7.0,6.82,7.4,9.0,8.04,7.575,0.0001
259,NF4,Programming-CS,48.0771,1907.7148,39.68,8,7,8,10,7,8,8,9,10,7,8,9,9,9,7,9,10,10,8,10,8,7,6,7,9,9,8,8,6,7,5,7,8,8,9,8,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.1,8.3333,8.1933,7.5,7.0,7.3,8.6,9.0,8.76,8.19,0.0001
260,NF4,Programming-CS,47.992,1971.8802,41.09,8,6,7,7,6,5,7,7,8,5,6,8,8,8,6,7,9,7,8,10,8,7,5,6,8,6,7,6,6,5,5,8,9,8,8,8,8,7,7,7,9,8,6,9,8,8,7,9,9,9,8,9,7.8,8.6667,8.1467,6.4,8.3333,7.1733,6.6,7.0,6.76,7.4,9.0,8.04,7.53,0.0001
261,NF4,Programming-CS,47.9289,1919.1342,40.04,10,7,8,9,8,9,8,7,10,7,9,9,8,9,8,9,10,8,8,10,8,8,6,7,8,8,9,8,6,6,6,8,8,10,9,8,9,10,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.2,8.3333,8.2533,7.9,7.6667,7.8067,8.4,9.0,8.64,8.3167,0.0001
262,NF4,Programming-CS,47.9657,1914.4803,39.91,9,7,8,9,5,7,8,9,10,9,8,9,8,9,8,8,9,9,8,10,8,9,6,8,9,9,8,7,5,6,8,8,9,9,9,9,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.1,8.6667,8.3267,8.3,8.3333,8.3133,7.8,7.0,7.48,8.6,9.0,8.76,8.22,0.0001
263,NF4,Programming-CS,47.9276,1905.4772,39.76,9,7,7,9,7,8,8,8,10,8,8,10,8,10,8,8,8,10,9,10,8,8,5,7,8,7,7,8,7,5,6,8,10,10,10,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.2,8.3333,8.2533,7.6,7.0,7.36,8.6,9.0,8.76,8.22,0.0001
264,NF4,Programming-CS,48.6651,1943.4881,39.94,7,6,8,8,6,6,7,8,9,5,7,9,6,8,7,7,8,7,9,10,7,6,5,6,8,6,8,7,6,5,5,7,7,6,8,7,8,7,7,7,9,8,6,9,7,6,5,8,7,6,5,8,7.2,7.6667,7.3867,6.2,6.6667,6.3867,7.1,5.3333,6.3933,7.6,8.3333,7.8933,7.015,0.0001
265,NF4,Programming-CS,48.4295,1937.161,40.0,8,8,8,8,7,8,8,9,10,8,8,10,8,10,6,10,9,10,8,10,8,9,7,6,9,9,8,8,6,6,5,7,10,9,9,10,8,8,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.5,8.3333,8.4333,7.4,7.0,7.24,8.7,9.0,8.82,8.235,0.0001
266,NF4,Programming-CS,48.7022,2007.3321,41.22,8,6,9,9,6,9,8,9,10,8,7,9,8,10,7,9,10,10,9,10,8,9,6,6,7,8,7,7,6,6,5,7,10,9,8,10,8,9,7,8,9,8,8,9,7,6,5,8,7,6,5,8,8.1,7.6667,7.9267,8.4,6.6667,7.7067,7.3,6.0,6.78,8.4,8.3333,8.3733,7.6967,0.0001
267,NF4,Programming-CS,48.2885,1929.8366,39.96,8,6,6,7,6,7,7,7,10,5,8,8,7,8,7,9,8,7,7,10,8,6,5,7,6,7,9,7,6,4,4,6,10,7,8,8,8,7,6,8,9,8,6,9,7,6,5,8,7,6,5,8,7.7,7.6667,7.6867,6.4,6.6667,6.5067,6.7,5.3333,6.1533,7.7,8.3333,7.9533,7.075,0.0001
268,NF4,Programming-CS,47.9271,1966.8103,41.04,8,8,9,8,8,8,7,9,10,8,8,8,8,10,8,8,10,9,8,10,8,8,6,7,8,8,8,7,7,6,5,8,9,8,9,10,9,9,8,9,9,8,8,9,7,6,5,8,7,6,5,8,8.5,7.6667,8.1667,8.2,6.6667,7.5867,7.6,6.0,6.96,8.4,8.3333,8.3733,7.7717,0.0001
269,NF4,Programming-CS,48.4338,1937.0565,39.99,9,8,7,9,7,7,9,8,10,8,8,10,9,10,8,9,10,10,8,10,8,8,7,7,7,8,9,7,6,7,6,7,9,10,10,10,9,9,8,9,9,8,6,9,6,6,6,9,7,6,5,8,8.4,7.3333,7.9733,8.5,6.6667,7.7667,8.0,5.6667,7.0667,8.6,8.6667,8.6267,7.8583,0.0001
270,NF4,Programming-CS,48.0158,1903.9756,39.65,9,7,8,9,8,9,8,7,10,9,8,9,8,10,9,9,9,10,9,10,8,8,7,7,8,7,8,7,6,7,5,7,9,9,9,10,9,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.5,8.3333,8.4333,7.9,7.0,7.54,8.3,9.0,8.58,8.265,0.0001
271,NF4,Programming-CS,48.0958,1978.1731,41.13,8,8,9,9,7,8,8,9,10,8,7,8,8,10,8,9,10,10,9,10,8,8,6,8,8,8,8,8,7,6,6,8,9,8,10,9,9,8,8,8,9,8,6,9,6,6,6,9,7,6,5,8,8.4,7.3333,7.9733,8.2,6.6667,7.5867,7.9,5.6667,7.0067,8.6,8.6667,8.6267,7.7983,0.0001
272,NF4,Programming-CS,48.3394,1933.1469,39.99,7,5,7,8,6,7,7,7,9,7,7,8,6,8,7,7,9,8,7,10,7,6,6,7,7,6,7,7,5,4,5,7,9,7,9,8,8,7,6,7,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.5,8.3333,7.2333,6.8,7.0,6.88,7.6,9.0,8.16,7.53,0.0001
273,NF4,Programming-CS,47.8085,1908.3627,39.92,7,7,8,8,8,8,8,9,10,8,9,9,6,10,7,9,10,9,8,10,9,9,6,6,6,8,8,7,7,6,5,7,10,10,9,8,9,9,8,9,9,8,6,9,7,6,5,8,7,6,5,8,8.2,7.6667,7.9867,8.4,6.6667,7.7067,7.6,5.3333,6.6933,8.2,8.3333,8.2533,7.66,0.0001
274,NF4,Programming-CS,47.514,1902.6709,40.04,8,7,8,8,8,8,9,9,10,7,9,10,8,10,8,9,9,10,8,10,8,7,7,7,8,7,8,8,7,7,5,7,9,9,10,10,9,8,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.0,8.3333,8.1333,7.9,7.0,7.54,8.7,9.0,8.82,8.25,0.0001
275,NF4,Programming-CS,48.2032,1925.6028,39.95,8,6,7,8,8,9,7,8,10,9,8,9,7,10,8,9,8,10,10,10,9,8,6,7,8,9,8,8,6,7,5,7,10,10,10,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.7,8.3333,8.5533,7.7,7.6667,7.6867,8.4,9.0,8.64,8.3317,0.0001
276,NF4,Programming-CS,47.8407,1968.1575,41.14,8,5,6,7,5,7,9,6,9,6,6,7,6,7,8,7,9,8,7,9,7,7,5,7,6,7,8,8,4,5,4,7,8,7,7,10,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.0,8.6667,7.6667,6.6,8.3333,7.2933,6.7,7.0,6.82,7.6,9.0,8.16,7.485,0.0001
